Orthogroup	Duplications (all)	Duplications (50% support)
OG0007321	5	5
OG0007322	5	5
OG0007323	5	5
OG0007324	5	5
OG0007325	4	4
OG0007326	6	6
OG0007327	5	5
OG0007328	5	5
OG0007329	5	5
OG0007330	5	5
OG0007331	5	5
OG0007332	5	5
OG0007333	4	4
OG0007334	6	6
OG0007335	4	4
OG0007336	5	5
OG0007337	5	5
OG0007338	3	3
OG0007339	5	5
OG0007340	4	4
OG0007341	4	4
OG0007342	4	4
OG0007343	4	4
OG0007344	5	5
OG0007345	6	6
OG0007346	3	3
OG0007347	3	3
OG0007348	5	5
OG0007349	5	5
OG0007350	5	5
OG0007351	3	3
OG0007352	5	5
OG0007353	4	4
OG0007354	4	4
OG0007355	5	5
OG0007356	6	6
OG0007357	6	6
OG0007358	4	4
OG0007359	4	4
OG0007360	5	5
OG0007361	3	3
OG0007362	3	3
OG0007363	4	4
OG0007364	3	3
OG0007365	3	3
OG0007366	3	3
OG0007367	3	3
OG0007368	6	6
OG0007369	5	5
OG0007370	3	3
OG0007371	3	3
OG0007372	3	3
OG0007373	3	3
OG0007374	3	3
OG0007375	5	5
OG0007376	5	5
OG0007377	3	3
OG0007378	4	4
OG0007379	4	4
OG0007380	4	4
OG0007381	3	3
OG0007382	3	3
OG0007383	3	3
OG0007384	3	3
OG0007385	3	3
OG0007386	3	3
OG0007387	8	8
OG0007388	4	4
OG0007389	8	8
OG0007390	8	8
OG0007391	8	8
OG0007392	7	7
OG0007393	7	7
OG0007394	7	7
OG0007395	8	8
OG0007396	7	7
OG0007397	7	7
OG0007398	7	7
OG0007399	8	8
OG0007400	8	8
OG0007401	6	6
OG0007402	8	8
OG0007403	7	7
OG0007404	8	8
OG0007405	7	7
OG0007406	7	7
OG0007407	7	7
OG0007408	7	7
OG0007409	7	7
OG0007410	7	7
OG0007411	7	7
OG0007412	7	7
OG0007413	8	8
OG0007414	7	7
OG0007415	7	7
OG0007416	7	7
OG0007417	7	7
OG0007418	7	7
OG0007419	6	6
OG0007420	7	7
OG0007421	6	6
OG0007422	7	7
OG0007423	7	7
OG0007424	8	8
OG0007425	7	7
OG0007426	7	7
OG0007427	7	7
OG0007428	7	7
OG0007429	8	8
OG0007430	7	7
OG0007431	7	7
OG0007432	7	7
OG0007433	7	7
OG0007434	7	7
OG0007435	7	7
OG0007436	5	5
OG0007437	7	7
OG0007438	8	8
OG0007439	7	7
OG0007440	7	7
OG0007441	7	7
OG0007442	7	7
OG0007443	7	7
OG0007444	7	7
OG0007445	7	7
OG0007446	8	8
OG0007447	8	8
OG0007448	8	8
OG0007449	8	8
OG0007450	8	8
OG0007451	8	8
OG0007452	8	8
OG0007453	8	8
OG0007454	8	8
OG0007455	8	8
OG0007456	8	8
OG0007457	8	8
OG0007458	8	8
OG0007459	8	8
OG0007460	8	8
OG0007461	8	8
OG0007462	8	8
OG0007463	8	8
OG0007464	8	8
OG0007465	8	8
OG0007466	8	8
OG0007467	8	8
OG0007468	8	8
OG0007469	8	8
OG0007470	8	8
OG0007471	8	8
OG0007472	8	8
OG0007473	8	8
OG0007474	8	8
OG0007475	8	8
OG0007476	8	8
OG0007477	8	8
OG0007478	8	8
OG0007479	8	8
OG0007480	8	8
OG0007481	8	8
OG0007482	8	8
OG0007483	8	8
OG0007484	8	8
OG0007485	8	8
OG0007486	8	8
OG0007487	3	3
OG0007488	1	1
OG0007489	5	5
OG0007490	1	1
OG0007491	1	1
OG0007492	1	1
OG0007493	5	5
OG0007494	7	7
OG0007495	1	1
OG0007496	3	3
OG0007497	1	1
OG0007498	1	1
OG0007499	1	1
OG0007500	7	7
OG0007501	6	6
OG0007502	7	7
OG0007503	2	2
OG0007504	7	7
OG0007505	7	7
OG0007506	1	1
OG0007507	1	1
OG0007508	1	1
OG0007509	1	1
OG0007510	1	1
OG0007511	2	2
OG0007512	1	1
OG0007513	1	1
OG0007514	1	1
OG0007515	1	1
OG0007516	3	3
OG0007517	1	1
OG0007518	1	1
OG0007519	1	1
OG0007520	1	1
OG0007521	7	7
OG0007522	1	1
OG0007523	3	2
OG0007524	5	5
OG0007525	1	1
OG0007526	6	6
OG0007527	1	1
OG0007528	1	1
OG0007529	1	1
OG0007530	1	1
OG0007531	7	7
OG0007532	1	1
OG0007533	1	1
OG0007534	1	1
OG0007535	1	1
OG0007536	1	1
OG0007537	4	4
OG0007538	3	3
OG0007539	3	3
OG0007540	7	7
OG0007541	1	1
OG0007542	1	1
OG0007543	1	1
OG0007544	6	6
OG0007545	4	3
OG0007546	1	1
OG0007547	1	1
OG0007548	1	1
OG0007549	1	1
OG0007550	1	1
OG0007551	1	1
OG0007552	1	1
OG0007553	1	1
OG0007554	1	1
OG0007555	1	1
OG0007556	7	7
OG0007557	2	2
OG0007558	1	1
OG0007559	1	1
OG0007560	1	1
OG0007561	1	1
OG0007562	5	5
OG0007563	1	1
OG0007564	1	1
OG0007565	1	1
OG0007566	7	7
OG0007567	7	7
OG0007568	7	7
OG0007569	1	1
OG0007570	1	1
OG0007571	1	1
OG0007572	6	6
OG0007573	3	3
OG0007574	2	2
OG0007575	2	2
OG0007576	1	1
OG0007577	1	1
OG0007578	1	1
OG0007579	2	2
OG0007580	1	1
OG0007581	2	2
OG0007582	1	1
OG0007583	3	3
OG0007584	1	1
OG0007585	2	2
OG0007586	1	1
OG0007587	1	1
OG0007588	1	1
OG0007589	1	1
OG0007590	3	3
OG0007591	2	2
OG0007592	1	1
OG0007593	1	1
OG0007594	1	1
OG0007595	5	5
OG0007596	1	1
OG0007597	1	1
OG0007598	1	1
OG0007599	1	1
OG0007600	1	1
OG0007601	1	1
OG0007602	3	3
OG0007603	1	1
OG0007604	2	1
OG0007605	2	2
OG0007606	1	1
OG0007607	7	7
OG0007608	1	1
OG0007609	7	7
OG0007610	1	1
OG0007611	4	4
OG0007612	1	1
OG0007613	7	7
OG0007614	1	1
OG0007615	3	3
OG0007616	1	1
OG0007617	3	3
OG0007618	7	7
OG0007619	1	1
OG0007620	3	3
OG0007621	7	7
OG0007622	7	7
OG0007623	1	1
OG0007624	1	1
OG0007625	1	1
OG0007626	2	2
OG0007627	2	2
OG0007628	1	1
OG0007629	1	1
OG0007630	1	1
OG0007631	1	1
OG0007632	2	2
OG0007633	7	7
OG0007634	3	3
OG0007635	3	3
OG0007636	1	1
OG0007637	3	3
OG0007638	1	1
OG0007639	1	1
OG0007640	3	3
OG0007641	1	1
OG0007642	1	1
OG0007643	6	6
OG0007644	5	5
OG0007645	1	1
OG0007646	1	1
OG0007647	1	1
OG0007648	2	2
OG0007649	1	1
OG0007650	7	7
OG0007651	1	1
OG0007652	5	5
OG0007653	3	3
OG0007654	1	1
OG0007655	1	1
OG0007656	7	7
OG0007657	1	1
OG0007658	2	2
OG0007659	2	2
OG0007660	6	6
OG0007661	1	1
OG0007662	1	1
OG0007663	1	1
OG0007664	1	1
OG0007665	4	4
OG0007666	7	7
OG0007667	1	1
OG0007668	1	1
OG0007669	1	1
OG0007670	3	3
OG0007671	1	1
OG0007672	7	7
OG0007673	7	7
OG0007674	1	1
OG0007675	3	3
OG0007676	1	1
OG0007677	3	3
OG0007678	2	2
OG0007679	1	1
OG0007680	1	1
OG0007681	1	1
OG0007682	1	1
OG0007683	1	1
OG0007684	1	1
OG0007685	1	1
OG0007686	1	1
OG0007687	7	7
OG0007688	1	1
OG0007689	1	1
OG0007690	1	1
OG0007691	7	7
OG0007692	1	1
OG0007693	7	7
OG0007694	1	1
OG0007695	1	1
OG0007696	1	1
OG0007697	1	1
OG0007698	1	1
OG0007699	4	4
OG0007700	2	2
OG0007701	1	1
OG0007702	7	7
OG0007703	1	1
OG0007704	3	3
OG0007705	2	2
OG0007706	4	4
OG0007707	1	1
OG0007708	1	1
OG0007709	1	1
OG0007710	1	1
OG0007711	1	1
OG0007712	1	1
OG0007713	1	1
OG0007714	4	4
OG0007715	1	1
OG0007716	1	1
OG0007717	3	3
OG0007718	5	5
OG0007719	1	1
OG0007720	3	3
OG0007721	1	1
OG0007722	3	3
OG0007723	1	1
OG0007724	1	1
OG0007725	1	1
OG0007726	7	7
OG0007727	1	1
OG0007728	1	1
OG0007729	1	1
OG0007730	1	1
OG0007731	1	1
OG0007732	1	1
OG0007733	2	2
OG0007734	1	1
OG0007735	2	2
OG0007736	1	1
OG0007737	1	1
OG0007738	1	1
OG0007739	1	1
OG0007740	1	1
OG0007741	1	1
OG0007742	7	7
OG0007743	1	1
OG0007744	1	1
OG0007745	1	1
OG0007746	1	1
OG0007747	1	1
OG0007748	1	1
OG0007749	1	1
OG0007750	3	3
OG0007751	6	6
OG0007752	3	3
OG0007753	1	1
OG0007754	1	1
OG0007755	1	1
OG0007756	1	1
OG0007757	1	1
OG0007758	1	1
OG0007759	1	1
OG0007760	1	1
OG0007761	2	2
OG0007762	2	2
OG0007763	1	1
OG0007764	3	3
OG0007765	1	1
OG0007766	1	1
OG0007767	1	1
OG0007768	2	2
OG0007769	1	1
OG0007770	1	1
OG0007771	1	1
OG0007772	1	1
OG0007773	1	1
OG0007774	3	3
OG0007775	1	1
OG0007776	1	1
OG0007777	1	1
OG0007778	7	7
OG0007779	1	1
OG0007780	3	3
OG0007781	6	6
OG0007782	5	5
OG0007783	3	3
OG0007784	1	1
OG0007785	1	1
OG0007786	4	4
OG0007787	1	1
OG0007788	2	2
OG0007789	2	2
OG0007790	1	1
OG0007791	2	2
OG0007792	1	1
OG0007793	1	1
OG0007794	4	4
OG0007795	1	1
OG0007796	1	1
OG0007797	2	2
OG0007798	1	1
OG0007799	1	1
OG0007800	4	4
OG0007801	1	1
OG0007802	1	1
OG0007803	1	1
OG0007804	4	4
OG0007805	1	1
OG0007806	4	4
OG0007807	1	1
OG0007808	3	3
OG0007809	1	1
OG0007810	2	2
OG0007811	1	1
OG0007812	4	3
OG0007813	3	3
OG0007814	1	1
OG0007815	1	1
OG0007816	1	1
OG0007817	1	1
OG0007818	1	1
OG0007819	1	1
OG0007820	1	1
OG0007821	1	1
OG0007822	1	1
OG0007823	1	1
OG0007824	1	1
OG0007825	1	1
OG0007826	1	1
OG0007827	1	1
OG0007828	1	1
OG0007829	1	1
OG0007830	1	1
OG0007831	1	1
OG0007832	1	1
OG0007833	1	1
OG0007834	1	1
OG0007835	1	1
OG0007836	4	4
OG0007837	1	1
OG0007838	1	1
OG0007839	1	1
OG0007840	3	3
OG0007841	1	1
OG0007842	1	1
OG0007843	1	1
OG0007844	1	1
OG0007845	1	1
OG0007846	1	1
OG0007847	1	1
OG0007848	1	1
OG0007849	2	2
OG0007850	2	2
OG0007851	1	1
OG0007852	3	3
OG0007853	1	1
OG0007854	1	1
OG0007855	1	1
OG0007856	1	1
OG0007857	1	1
OG0007858	1	1
OG0007859	1	1
OG0007860	1	1
OG0007861	1	1
OG0007862	7	7
OG0007863	1	1
OG0007864	1	1
OG0007865	1	1
OG0007866	1	1
OG0007867	1	1
OG0007868	1	1
OG0007869	1	1
OG0007870	1	1
OG0007871	1	1
OG0007872	1	1
OG0007873	1	1
OG0007874	1	1
OG0007875	1	1
OG0007876	1	1
OG0007877	1	1
OG0007878	1	1
OG0007879	2	2
OG0007880	1	1
OG0007881	1	1
OG0007882	1	1
OG0007883	1	1
OG0007884	1	1
OG0007885	1	1
OG0007886	1	1
OG0007887	1	1
OG0007888	1	1
OG0007889	3	3
OG0007890	1	1
OG0007891	1	1
OG0007892	1	1
OG0007893	1	1
OG0007894	1	1
OG0007895	1	1
OG0007896	1	1
OG0007897	3	3
OG0007898	1	1
OG0007899	1	1
OG0007900	1	1
OG0007901	1	1
OG0007902	2	1
OG0007903	1	1
OG0007904	1	1
OG0007905	1	1
OG0007906	1	1
OG0007907	1	1
OG0007908	1	1
OG0007909	2	2
OG0007910	4	4
OG0007911	2	2
OG0007912	4	4
OG0007913	1	1
OG0007914	3	2
OG0007915	1	1
OG0007916	3	3
OG0007917	5	5
OG0007918	1	1
OG0007919	1	1
OG0007920	1	1
OG0007921	1	1
OG0007922	1	1
OG0007923	1	1
OG0007924	1	1
OG0007925	1	1
OG0007926	7	7
OG0007927	2	2
OG0007928	1	1
OG0007929	1	1
OG0007930	1	1
OG0007931	1	1
OG0007932	1	1
OG0007933	1	1
OG0007934	1	1
OG0007935	4	4
OG0007936	1	1
OG0007937	1	1
OG0007938	2	2
OG0007939	5	5
OG0007940	2	2
OG0007941	3	3
OG0007942	1	1
OG0007943	1	1
OG0007944	1	1
OG0007945	1	1
OG0007946	2	2
OG0007947	2	2
OG0007948	1	1
OG0007949	1	1
OG0007950	1	1
OG0007951	1	1
OG0007952	1	1
OG0007953	1	1
OG0007954	1	1
OG0007955	3	3
OG0007956	1	1
OG0007957	1	1
OG0007958	1	1
OG0007959	1	1
OG0007960	3	3
OG0007961	1	1
OG0007962	2	2
OG0007963	1	1
OG0007964	1	1
OG0007965	5	5
OG0007966	1	1
OG0007967	1	1
OG0007968	3	3
OG0007969	2	2
OG0007970	1	1
OG0007971	3	3
OG0007972	2	2
OG0007973	1	1
OG0007974	1	1
OG0007975	4	4
OG0007976	3	3
OG0007977	3	3
OG0007978	1	1
OG0007979	1	1
OG0007980	3	3
OG0007981	3	3
OG0007982	1	1
OG0007983	1	1
OG0007984	2	2
OG0007985	1	1
OG0007986	2	2
OG0007987	1	1
OG0007988	3	3
OG0007989	1	1
OG0007990	2	2
OG0007991	3	3
OG0007992	5	5
OG0007993	4	4
OG0007994	1	1
OG0007995	3	3
OG0007996	1	1
OG0007997	1	1
OG0007998	3	3
OG0007999	2	2
OG0008000	1	1
OG0008001	1	1
OG0008002	1	1
OG0008003	1	1
OG0008004	1	1
OG0008005	1	1
OG0008006	1	1
OG0008007	1	1
OG0008008	1	1
OG0008009	1	1
OG0008010	1	1
OG0008011	1	1
OG0008012	1	1
OG0008013	1	1
OG0008014	1	1
OG0008015	3	3
OG0008016	1	1
OG0008017	1	1
OG0008018	1	1
OG0008019	1	1
OG0008020	1	1
OG0008021	1	1
OG0008022	1	1
OG0008023	1	1
OG0008024	1	1
OG0008025	1	1
OG0008026	5	5
OG0008027	2	2
OG0008028	1	1
OG0008029	1	1
OG0008030	1	1
OG0008031	2	2
OG0008032	1	1
OG0008033	1	1
OG0008034	1	1
OG0008035	3	3
OG0008036	2	2
OG0008037	1	1
OG0008038	1	1
OG0008039	7	7
OG0008040	1	1
OG0008041	1	1
OG0008042	1	1
OG0008043	1	1
OG0008044	1	1
OG0008045	1	1
OG0008046	4	4
OG0008047	1	1
OG0008048	1	1
OG0008049	1	1
OG0008050	1	1
OG0008051	1	1
OG0008052	3	3
OG0008053	3	3
OG0008054	1	1
OG0008055	1	1
OG0008056	1	1
OG0008057	1	1
OG0008058	1	1
OG0008059	1	1
OG0008060	5	5
OG0008061	2	2
OG0008062	1	1
OG0008063	3	3
OG0008064	1	1
OG0008065	1	1
OG0008066	3	3
OG0008067	1	1
OG0008068	1	1
OG0008069	1	1
OG0008070	1	1
OG0008071	1	1
OG0008072	1	1
OG0008073	1	1
OG0008074	3	3
OG0008075	1	1
OG0008076	1	1
OG0008077	1	1
OG0008078	1	1
OG0008079	2	2
OG0008080	2	2
OG0008081	1	1
OG0008082	1	1
OG0008083	1	1
OG0008084	1	1
OG0008085	6	6
OG0008086	1	1
OG0008087	7	7
OG0008088	1	1
OG0008089	1	1
OG0008090	1	1
OG0008091	2	2
OG0008092	1	1
OG0008093	1	1
OG0008094	1	1
OG0008095	1	1
OG0008096	3	3
OG0008097	1	1
OG0008098	1	1
OG0008099	1	1
OG0008100	1	1
OG0008101	1	1
OG0008102	3	3
OG0008103	1	1
OG0008104	1	1
OG0008105	1	1
OG0008106	1	1
OG0008107	4	4
OG0008108	3	3
OG0008109	1	1
OG0008110	4	4
OG0008111	1	1
OG0008112	3	3
OG0008113	2	2
OG0008114	1	1
OG0008115	1	1
OG0008116	1	1
OG0008117	2	2
OG0008118	2	2
OG0008119	2	2
OG0008120	1	1
OG0008121	2	2
OG0008122	1	1
OG0008123	3	3
OG0008124	2	2
OG0008125	1	1
OG0008126	1	1
OG0008127	1	1
OG0008128	7	7
OG0008129	1	1
OG0008130	2	2
OG0008131	1	1
OG0008132	1	1
OG0008133	1	1
OG0008134	1	1
OG0008135	1	1
OG0008136	1	1
OG0008137	1	1
OG0008138	2	2
OG0008139	1	1
OG0008140	3	3
OG0008141	1	1
OG0008142	1	1
OG0008143	1	1
OG0008144	1	1
OG0008145	1	1
OG0008146	1	1
OG0008147	1	1
OG0008148	1	1
OG0008149	1	1
OG0008150	2	2
OG0008151	1	1
OG0008152	1	1
OG0008153	2	2
OG0008154	2	2
OG0008155	2	2
OG0008156	5	5
OG0008157	4	4
OG0008158	2	2
OG0008159	4	4
OG0008160	6	6
OG0008161	4	4
OG0008162	2	2
OG0008163	4	4
OG0008164	4	4
OG0008165	4	4
OG0008166	2	2
OG0008167	3	3
OG0008168	5	5
OG0008169	4	4
OG0008170	2	2
OG0008171	2	2
OG0008172	2	2
OG0008173	2	2
OG0008174	2	2
OG0008175	2	2
OG0008176	2	2
OG0008177	2	2
OG0008178	4	4
OG0008179	4	4
OG0008180	2	2
OG0008181	4	4
OG0008182	2	2
OG0008183	2	2
OG0008184	2	2
OG0008185	4	4
OG0008186	2	2
OG0008187	5	5
OG0008188	4	4
OG0008189	2	2
OG0008190	4	4
OG0008191	2	2
OG0008192	2	2
OG0008193	3	3
OG0008194	4	4
OG0008195	5	5
OG0008196	4	4
OG0008197	2	2
OG0008198	2	2
OG0008199	4	4
OG0008200	5	5
OG0008201	4	4
OG0008202	4	4
OG0008203	4	4
OG0008204	4	4
OG0008205	4	4
OG0008206	4	4
OG0008207	5	5
OG0008208	4	4
OG0008209	4	4
OG0008210	2	2
OG0008211	5	5
OG0008212	4	4
OG0008213	4	4
OG0008214	4	4
OG0008215	4	4
OG0008216	5	5
OG0008217	4	4
OG0008218	2	2
OG0008219	3	3
OG0008220	3	3
OG0008221	5	5
OG0008222	2	2
OG0008223	5	5
OG0008224	4	4
OG0008225	4	4
OG0008226	4	4
OG0008227	5	5
OG0008228	4	4
OG0008229	2	2
OG0008230	4	4
OG0008231	4	4
OG0008232	3	3
OG0008233	5	5
OG0008234	2	2
OG0008235	4	4
OG0008236	2	2
OG0008237	4	4
OG0008238	2	2
OG0008239	3	3
OG0008240	4	4
OG0008241	4	4
OG0008242	2	2
OG0008243	4	4
OG0008244	2	2
OG0008245	4	4
OG0008246	2	2
OG0008247	2	2
OG0008248	5	5
OG0008249	4	4
OG0008250	4	4
OG0008251	3	3
OG0008252	2	2
OG0008253	4	4
OG0008254	2	2
OG0008255	3	3
OG0008256	2	2
OG0008257	4	4
OG0008258	4	4
OG0008259	2	2
OG0008260	2	2
OG0008261	4	4
OG0008262	5	5
OG0008263	2	2
OG0008264	3	3
OG0008265	3	3
OG0008266	2	2
OG0008267	4	4
OG0008268	3	3
OG0008269	2	2
OG0008270	2	2
OG0008271	4	4
OG0008272	2	2
OG0008273	4	4
OG0008274	4	4
OG0008275	4	4
OG0008276	3	3
OG0008277	3	3
OG0008278	4	4
OG0008279	2	2
OG0008280	5	5
OG0008281	4	4
OG0008282	4	4
OG0008283	4	4
OG0008284	2	2
OG0008285	2	2
OG0008286	2	2
OG0008287	4	4
OG0008288	4	4
OG0008289	4	4
OG0008290	2	2
OG0008291	5	5
OG0008292	5	5
OG0008293	4	4
OG0008294	4	4
OG0008295	3	2
OG0008296	4	4
OG0008297	2	2
OG0008298	2	2
OG0008299	5	5
OG0008300	4	4
OG0008301	4	4
OG0008302	2	2
OG0008303	4	4
OG0008304	2	2
OG0008305	2	2
OG0008306	5	5
OG0008307	5	5
OG0008308	4	4
OG0008309	4	4
OG0008310	2	2
OG0008311	4	4
OG0008312	2	2
OG0008313	4	4
OG0008314	2	2
OG0008315	4	4
OG0008316	4	4
OG0008317	7	7
OG0008318	2	2
OG0008319	5	5
OG0008320	4	4
OG0008321	5	5
OG0008322	3	3
OG0008323	2	2
OG0008324	2	2
OG0008325	2	2
OG0008326	2	2
OG0008327	2	2
OG0008328	3	3
OG0008329	2	2
OG0008330	4	4
OG0008331	2	2
OG0008332	2	2
OG0008333	4	4
OG0008334	2	2
OG0008335	2	2
OG0008336	2	2
OG0008337	2	2
OG0008338	2	2
OG0008339	2	2
OG0008340	3	3
OG0008341	3	3
OG0008342	4	4
OG0008343	4	4
OG0008344	4	4
OG0008345	6	6
OG0008346	4	4
OG0008347	5	5
OG0008348	5	5
OG0008349	4	4
OG0008350	7	7
OG0008351	7	7
OG0008352	6	6
OG0008353	6	6
OG0008354	6	6
OG0008355	6	6
OG0008356	6	6
OG0008357	7	7
OG0008358	7	7
OG0008359	6	6
OG0008360	5	5
OG0008361	6	6
OG0008362	7	7
OG0008363	7	7
OG0008364	6	6
OG0008365	6	6
OG0008366	6	6
OG0008367	7	7
OG0008368	6	6
OG0008369	6	6
OG0008370	6	6
OG0008371	6	6
OG0008372	7	7
OG0008373	6	6
OG0008374	7	7
OG0008375	7	7
OG0008376	7	7
OG0008377	6	6
OG0008378	6	6
OG0008379	6	6
OG0008380	6	6
OG0008381	7	7
OG0008382	7	7
OG0008383	6	6
OG0008384	6	6
OG0008385	5	5
OG0008386	7	7
OG0008387	6	6
OG0008388	6	6
OG0008389	6	6
OG0008390	4	4
OG0008391	6	6
OG0008392	6	6
OG0008393	6	6
OG0008394	6	6
OG0008395	6	6
OG0008396	7	7
OG0008397	6	6
OG0008398	6	6
OG0008399	6	6
OG0008400	5	5
OG0008401	6	6
OG0008402	6	6
OG0008403	7	7
OG0008404	6	6
OG0008405	6	6
OG0008406	6	6
OG0008407	6	6
OG0008408	6	6
OG0008409	6	6
OG0008410	6	6
OG0008411	4	4
OG0008412	6	6
OG0008413	6	6
OG0008414	6	6
OG0008415	6	6
OG0008416	6	6
OG0008417	6	6
OG0008418	6	6
OG0008419	6	6
OG0008420	6	6
OG0008421	5	5
OG0008422	6	6
OG0008423	6	6
OG0008424	6	6
OG0008425	6	6
OG0008426	6	6
OG0008427	6	6
OG0008428	6	6
OG0008429	7	7
OG0008430	7	7
OG0008431	7	7
OG0008432	7	7
OG0008433	7	7
OG0008434	7	7
OG0008435	7	7
OG0008436	6	6
OG0008437	7	7
OG0008438	7	7
OG0008439	7	7
OG0008440	7	7
OG0008441	7	7
OG0008442	7	7
OG0008443	7	7
OG0008444	7	7
OG0008445	7	7
OG0008446	7	7
OG0008447	7	7
OG0008448	7	7
OG0008449	7	7
OG0008450	7	7
OG0008451	7	7
OG0008452	7	7
OG0008453	7	7
OG0008454	7	7
OG0008455	7	7
OG0008456	7	7
OG0008457	7	7
OG0008458	7	7
OG0008459	7	7
OG0008460	7	7
OG0008461	7	7
OG0008462	7	7
OG0008463	7	7
OG0008464	7	7
OG0008465	7	7
OG0008466	7	7
OG0008467	7	7
OG0008468	7	7
OG0008469	7	7
OG0008470	7	7
OG0008471	7	7
OG0008472	7	7
OG0008473	6	6
OG0008474	0	0
OG0008475	2	2
OG0008476	2	2
OG0008477	3	3
OG0008478	2	2
OG0008479	1	1
OG0008480	6	6
OG0008481	0	0
OG0008482	0	0
OG0008483	6	6
OG0008484	6	6
OG0008485	6	6
OG0008486	0	0
OG0008487	0	0
OG0008488	2	2
OG0008489	1	1
OG0008490	0	0
OG0008491	6	6
OG0008492	6	6
OG0008493	5	5
OG0008494	6	6
OG0008495	4	4
OG0008496	6	6
OG0008497	0	0
OG0008498	5	5
OG0008499	6	6
OG0008500	0	0
OG0008501	6	6
OG0008502	1	1
OG0008503	4	4
OG0008504	6	6
OG0008505	6	6
OG0008506	6	6
OG0008507	6	6
OG0008508	0	0
OG0008509	1	1
OG0008510	0	0
OG0008511	2	2
OG0008512	6	6
OG0008513	6	6
OG0008514	2	2
OG0008515	0	0
OG0008516	0	0
OG0008517	0	0
OG0008518	3	3
OG0008519	0	0
OG0008520	6	6
OG0008521	5	5
OG0008522	2	2
OG0008523	0	0
OG0008524	6	6
OG0008525	6	6
OG0008526	0	0
OG0008527	5	5
OG0008528	0	0
OG0008529	6	6
OG0008530	2	2
OG0008531	0	0
OG0008532	0	0
OG0008533	1	1
OG0008534	0	0
OG0008535	0	0
OG0008536	0	0
OG0008537	3	3
OG0008538	2	2
OG0008539	2	2
OG0008540	0	0
OG0008541	6	6
OG0008542	5	5
OG0008543	0	0
OG0008544	6	6
OG0008545	6	6
OG0008546	0	0
OG0008547	6	6
OG0008548	6	6
OG0008549	0	0
OG0008550	0	0
OG0008551	6	6
OG0008552	6	6
OG0008553	6	6
OG0008554	1	1
OG0008555	0	0
OG0008556	0	0
OG0008557	0	0
OG0008558	6	6
OG0008559	3	3
OG0008560	6	6
OG0008561	0	0
OG0008562	0	0
OG0008563	6	6
OG0008564	0	0
OG0008565	0	0
OG0008566	0	0
OG0008567	0	0
OG0008568	2	2
OG0008569	6	6
OG0008570	0	0
OG0008571	6	6
OG0008572	2	2
OG0008573	6	6
OG0008574	6	6
OG0008575	0	0
OG0008576	0	0
OG0008577	1	1
OG0008578	2	2
OG0008579	0	0
OG0008580	6	6
OG0008581	0	0
OG0008582	6	6
OG0008583	0	0
OG0008584	4	4
OG0008585	6	6
OG0008586	2	2
OG0008587	0	0
OG0008588	0	0
OG0008589	0	0
OG0008590	6	6
OG0008591	0	0
OG0008592	6	6
OG0008593	0	0
OG0008594	0	0
OG0008595	3	3
OG0008596	0	0
OG0008597	4	4
OG0008598	5	5
OG0008599	6	6
OG0008600	6	6
OG0008601	0	0
OG0008602	0	0
OG0008603	6	6
OG0008604	5	5
OG0008605	0	0
OG0008606	0	0
OG0008607	2	2
OG0008608	1	1
OG0008609	4	4
OG0008610	4	4
OG0008611	2	2
OG0008612	6	6
OG0008613	1	1
OG0008614	0	0
OG0008615	0	0
OG0008616	6	6
OG0008617	6	6
OG0008618	0	0
OG0008619	6	6
OG0008620	0	0
OG0008621	0	0
OG0008622	6	6
OG0008623	0	0
OG0008624	0	0
OG0008625	6	6
OG0008626	0	0
OG0008627	6	6
OG0008628	0	0
OG0008629	0	0
OG0008630	0	0
OG0008631	6	6
OG0008632	6	6
OG0008633	6	6
OG0008634	4	4
OG0008635	2	2
OG0008636	0	0
OG0008637	1	1
OG0008638	0	0
OG0008639	2	2
OG0008640	0	0
OG0008641	0	0
OG0008642	0	0
OG0008643	6	6
OG0008644	6	6
OG0008645	5	5
OG0008646	1	1
OG0008647	4	3
OG0008648	0	0
OG0008649	6	6
OG0008650	2	2
OG0008651	0	0
OG0008652	6	6
OG0008653	0	0
OG0008654	0	0
OG0008655	2	2
OG0008656	3	3
OG0008657	4	4
OG0008658	6	6
OG0008659	4	4
OG0008660	6	6
OG0008661	0	0
OG0008662	6	6
OG0008663	0	0
OG0008664	0	0
OG0008665	0	0
OG0008666	0	0
OG0008667	2	2
OG0008668	0	0
OG0008669	3	3
OG0008670	0	0
OG0008671	0	0
OG0008672	6	6
OG0008673	2	2
OG0008674	6	6
OG0008675	0	0
OG0008676	6	6
OG0008677	0	0
OG0008678	6	6
OG0008679	1	1
OG0008680	0	0
OG0008681	0	0
OG0008682	1	1
OG0008683	0	0
OG0008684	0	0
OG0008685	0	0
OG0008686	1	1
OG0008687	0	0
OG0008688	0	0
OG0008689	4	4
OG0008690	0	0
OG0008691	0	0
OG0008692	0	0
OG0008693	0	0
OG0008694	0	0
OG0008695	0	0
OG0008696	0	0
OG0008697	6	6
OG0008698	0	0
OG0008699	2	2
OG0008700	0	0
OG0008701	6	6
OG0008702	0	0
OG0008703	0	0
OG0008704	3	3
OG0008705	0	0
OG0008706	3	3
OG0008707	3	3
OG0008708	6	6
OG0008709	0	0
OG0008710	1	1
OG0008711	0	0
OG0008712	4	4
OG0008713	6	6
OG0008714	0	0
OG0008715	0	0
OG0008716	2	2
OG0008717	6	6
